2025-05-12 12:23:01 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 12:24:35 | INFO | MovieWebsite.Controllers.HomeController | Thêm đánh giá phim mới - MovieId: MV003, UserId: KHC89E035A, Stars: 5 
2025-05-12 12:24:35 | INFO | MovieWebsite.Controllers.HomeController | Đánh giá phim thành công - MovieId: MV003, UserId: KHC89E035A 
2025-05-12 12:24:35 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV003 
2025-05-12 12:24:35 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV003 
2025-05-12 12:24:35 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV003 
2025-05-12 12:24:45 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu đánh giá phim - MovieId: MV003, Stars: 1 
2025-05-12 12:24:45 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật đánh giá phim - MovieId: MV003, UserId: KHC89E035A, Stars: 1 
2025-05-12 12:24:45 | INFO | MovieWebsite.Controllers.HomeController | Đánh giá phim thành công - MovieId: MV003, UserId: KHC89E035A 
2025-05-12 12:24:45 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV003 
2025-05-12 12:24:45 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV003 
2025-05-12 12:24:45 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV003 
2025-05-12 12:25:29 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 12:25:29 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 12:25:29 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 12:25:40 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-05-12 12:25:40 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 04/12/2025 12:25:40 
2025-05-12 12:25:40 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 12:25:47 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: Gia Đình, Country: (null), Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 12:25:47 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc danh mục: Gia Đình 
2025-05-12 12:25:48 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-05-12 12:25:51 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV008 
2025-05-12 12:25:51 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV008 
2025-05-12 12:25:57 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu thêm phim vào danh sách yêu thích - MovieId: MV008 
2025-05-12 12:25:57 | INFO | MovieWebsite.Controllers.HomeController | Thêm phim vào danh sách yêu thích thành công - MovieId: MV008, UserId: KHC89E035A 
2025-05-12 12:25:57 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV008 
2025-05-12 12:25:57 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV008 
2025-05-12 12:26:55 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 12:26:56 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 12:26:56 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 12:27:09 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: Ấn Độ, Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 12:27:09 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc quốc gia: Ấn Độ 
2025-05-12 12:27:09 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-05-12 12:27:13 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV003 
2025-05-12 12:27:13 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV003 
2025-05-12 12:27:14 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV003 
2025-05-12 12:27:14 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV003 
2025-05-12 12:27:15 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV003 
2025-05-12 12:27:22 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV003 
2025-05-12 12:27:22 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV003 
2025-05-12 12:27:28 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV003 
2025-05-12 12:27:28 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV003 
2025-05-12 12:27:28 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV003 
2025-05-12 12:27:31 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu đánh giá phim - MovieId: MV003, Stars: 5 
2025-05-12 12:27:31 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật đánh giá phim - MovieId: MV003, UserId: KHC89E035A, Stars: 5 
2025-05-12 12:27:32 | INFO | MovieWebsite.Controllers.HomeController | Đánh giá phim thành công - MovieId: MV003, UserId: KHC89E035A 
2025-05-12 12:27:32 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV003 
2025-05-12 12:27:32 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV003 
2025-05-12 12:27:32 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV003 
2025-05-12 12:27:51 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-05-12 12:27:51 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-05-12 12:28:02 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV001 
2025-05-12 12:28:02 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV001 
2025-05-12 12:28:03 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV001 
2025-05-12 12:28:03 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV001 
2025-05-12 12:28:03 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV001 
2025-05-12 12:28:06 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu thêm bình luận - MovieId: MV001 
2025-05-12 12:28:06 | INFO | MovieWebsite.Controllers.HomeController | Thêm bình luận thành công - MovieId: MV001, UserId: KHC89E035A 
2025-05-12 12:28:06 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV001 
2025-05-12 12:28:06 | INFO | MovieWebsite.Controllers.HomeController | Cập nhật lịch sử xem phim - UserId: KHC89E035A, MovieId: MV001 
2025-05-12 12:28:06 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV001 
2025-05-12 12:28:21 | INFO | MovieWebsite.Controllers.AccountController | Người dùng đăng xuất: liem8000@gmail.com 
2025-05-12 14:07:41 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:08:11 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:08:55 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:09:07 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:09:07 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:09:21 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thử với email: trankhietloi2004@gmail.com 
2025-05-12 14:09:22 | WARN | MovieWebsite.Controllers.AccountController | Đăng nhập thất bại cho email: trankhietloi2004@gmail.com - Email hoặc mật khẩu không đúng 
2025-05-12 14:09:24 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:09:24 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:09:24 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:09:58 | INFO | MovieWebsite.Controllers.AccountController | Đăng ký với email: trankhietloi2004@gmail.com 
2025-05-12 14:10:02 | INFO | MovieWebsite.Controllers.AccountController | Đăng ký thành công cho user: trankhietloi2004@gmail.com, Đã gửi email xác minh 
2025-05-12 14:10:45 | INFO | MovieWebsite.Controllers.AccountController | Bắt đầu xác minh tài khoản với token: 3e9d74f2-ac57-4024-98cb-028097fc9d39 
2025-05-12 14:10:45 | INFO | MovieWebsite.Controllers.AccountController | Xác minh tài khoản thành công cho email: trankhietloi2004@gmail.com 
2025-05-12 14:11:00 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thử với email: trankhietloi2004@gmail.com 
2025-05-12 14:11:00 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thành công cho user: trankhietloi2004@gmail.com, Role: User 
2025-05-12 14:11:01 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:11:01 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:11:01 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:11:54 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:11:56 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:11:56 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:12:07 | INFO | MovieWebsite.Controllers.AccountController | Người dùng đăng xuất: trankhietloi2004@gmail.com 
2025-05-12 14:12:09 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:12:09 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:12:09 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:12:23 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thử với email: trankhietloi2004@gmail.com 
2025-05-12 14:12:23 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thành công cho user: trankhietloi2004@gmail.com, Role: User 
2025-05-12 14:12:23 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:12:23 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:12:23 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:12:27 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: Ấn Độ, Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:12:27 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc quốc gia: Ấn Độ 
2025-05-12 14:12:27 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-05-12 14:12:29 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: Cổ Trang, Country: (null), Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:12:29 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc danh mục: Cổ Trang 
2025-05-12 14:12:29 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 0, Trang: 1 
2025-05-12 14:12:30 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-05-12 14:12:30 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 04/12/2025 14:12:30 
2025-05-12 14:12:30 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:12:31 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-05-12 14:12:31 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-05-12 14:12:32 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:12:32 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:12:32 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:12:35 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:12:35 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:12:35 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:12:55 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-05-12 14:12:55 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 04/12/2025 14:12:55 
2025-05-12 14:12:55 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:12:56 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: Gia Đình, Country: (null), Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:12:56 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc danh mục: Gia Đình 
2025-05-12 14:12:56 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-05-12 14:12:59 | INFO | MovieWebsite.Controllers.AccountController | Người dùng đăng xuất: trankhietloi2004@gmail.com 
2025-05-12 14:13:27 | INFO | MovieWebsite.Controllers.AccountController | Đăng ký với email: lp.n3.1110@gmail.com 
2025-05-12 14:13:29 | INFO | MovieWebsite.Controllers.AccountController | Đăng ký với email: lp.n3.1110@gmail.com 
2025-05-12 14:13:31 | INFO | MovieWebsite.Controllers.AccountController | Đăng ký thành công cho user: lp.n3.1110@gmail.com, Đã gửi email xác minh 
2025-05-12 14:13:33 | INFO | MovieWebsite.Controllers.AccountController | Gửi lại email xác minh cho tài khoản: lp.n3.1110@gmail.com 
2025-05-12 14:14:01 | INFO | MovieWebsite.Controllers.AccountController | Bắt đầu xác minh tài khoản với token: 8abedac8-69e0-414c-a3b6-1a49f062a8ad 
2025-05-12 14:14:02 | INFO | MovieWebsite.Controllers.AccountController | Xác minh tài khoản thành công cho email: lp.n3.1110@gmail.com 
2025-05-12 14:14:21 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thử với email: lp.n3.1110@gmail.com 
2025-05-12 14:14:21 | INFO | MovieWebsite.Controllers.AccountController | Đăng nhập thành công cho user: lp.n3.1110@gmail.com, Role: User 
2025-05-12 14:14:21 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:14:21 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:14:21 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:14:26 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-05-12 14:14:26 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 04/12/2025 14:14:26 
2025-05-12 14:14:26 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:14:26 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-05-12 14:14:26 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-05-12 14:14:27 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:14:27 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:14:27 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:14:39 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: Hàn Quốc, Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:14:39 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc quốc gia: Hàn Quốc 
2025-05-12 14:14:39 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:14:40 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: Âm Nhạc, Country: (null), Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:14:40 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc danh mục: Âm Nhạc 
2025-05-12 14:14:40 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 0, Trang: 1 
2025-05-12 14:14:41 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-05-12 14:14:41 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 04/12/2025 14:14:41 
2025-05-12 14:14:41 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:14:42 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-05-12 14:14:42 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-05-12 14:14:43 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:14:43 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:14:43 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:14:44 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV002 
2025-05-12 14:14:44 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV002 
2025-05-12 14:14:46 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu xem phim - MovieId: MV002 
2025-05-12 14:14:46 | INFO | MovieWebsite.Controllers.HomeController | Thêm lịch sử xem phim - UserId: KHEA62A30C, MovieId: MV002 
2025-05-12 14:14:46 | INFO | MovieWebsite.Controllers.HomeController | Tải trang xem phim thành công - MovieId: MV002 
2025-05-12 14:15:07 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:15:14 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:15:14 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:15:15 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-05-12 14:15:15 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-05-12 14:15:17 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:15:17 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:15:17 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:15:22 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:15:22 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:15:22 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:15:24 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV001 
2025-05-12 14:15:24 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV001 
2025-05-12 14:15:27 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu thêm phim vào danh sách yêu thích - MovieId: MV001 
2025-05-12 14:15:27 | INFO | MovieWebsite.Controllers.HomeController | Thêm phim vào danh sách yêu thích thành công - MovieId: MV001, UserId: KHEA62A30C 
2025-05-12 14:15:27 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải chi tiết phim - MovieId: MV001 
2025-05-12 14:15:27 | INFO | MovieWebsite.Controllers.HomeController | Tải chi tiết phim thành công - MovieId: MV001 
2025-05-12 14:15:34 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách yêu thích của người dùng 
2025-05-12 14:15:34 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách yêu thích thành công - UserId: KHEA62A30C, Tổng số: 1 
2025-05-12 14:15:38 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải lịch sử xem phim của người dùng 
2025-05-12 14:15:38 | INFO | MovieWebsite.Controllers.HomeController | Tải lịch sử xem phim thành công - UserId: KHEA62A30C, Tổng số: 1 
2025-05-12 14:15:44 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:15:44 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:15:44 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
2025-05-12 14:15:47 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải danh sách phim - Trang: 1 
2025-05-12 14:15:47 | INFO | MovieWebsite.Controllers.HomeController | Tải danh sách phim thành công - Trang: 1, Tổng số phim: 21 
2025-05-12 14:15:48 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: (null), Sort: (null), Page: 1, IsNew: True 
2025-05-12 14:15:48 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc phim mới - Từ: 04/12/2025 14:15:48 
2025-05-12 14:15:48 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:15:50 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: Chiến Tranh, Country: (null), Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:15:50 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc danh mục: Chiến Tranh 
2025-05-12 14:15:50 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 1, Trang: 1 
2025-05-12 14:15:51 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu lọc phim - Category: (null), Country: Hoa Kì, Sort: (null), Page: 1, IsNew: (null) 
2025-05-12 14:15:51 | INFO | MovieWebsite.Controllers.HomeController | Áp dụng bộ lọc quốc gia: Hoa Kì 
2025-05-12 14:15:51 | INFO | MovieWebsite.Controllers.HomeController | Lọc phim thành công - Tổng số phim: 3, Trang: 1 
2025-05-12 14:16:10 | INFO | MovieWebsite.Controllers.AccountController | Thử đổi mật khẩu cho user: lp.n3.1110@gmail.com 
2025-05-12 14:16:11 | INFO | MovieWebsite.Controllers.AccountController | Đổi mật khẩu thành công cho user: lp.n3.1110@gmail.com 
2025-05-12 14:16:16 | INFO | MovieWebsite.Controllers.HomeController | Bắt đầu tải trang chủ 
2025-05-12 14:16:16 | INFO | MovieWebsite.Controllers.HomeController | Lấy danh sách phim thành công - Tổng số: 21 
2025-05-12 14:16:16 | INFO | MovieWebsite.Controllers.HomeController | Lấy 3 phim nổi bật thành công 
